OBJECTID,id,parent,name,type,address,POINT_X,POINT_Y,typecode,pcode,pname,citycode,cityname,adcode,adname,tel
1901,B0G0L1LGLC,[],皮肤病康复中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,周祝公路3588号附近,13553774.84,3648056.274,090000,310000,上海市,21,上海市,310115,浦东新区,
1902,B0FFF00ONY,[],长寿家园养老院,体育休闲服务;度假疗养场所;疗养院,宜昌路555号4-5层,13517982.62,3664520.342,080402,310000,上海市,21,上海市,310107,普陀区,
1903,B0FFK2ABUC,[],沙积村老年人日间服务中心,体育休闲服务;度假疗养场所;疗养院,沙积村建国1126,13515111.25,3608637.727,080402,310000,上海市,21,上海市,310116,金山区,
1904,B00156G7J8,[],奉城区奉城镇卫季村卫生室,医疗保健服务;诊所;诊所,奉城镇塘外社区卫季路1028号,13537074.14,3620315.876,090300,310000,上海市,21,上海市,310120,奉贤区,
1905,B0FFJO5IKY,[],富侨养生会所(暂停营业),医疗保健服务;医疗保健服务场所;医疗保健服务场所,南姚路129号旗山大酒店1F,13504067.57,3635080.252,090000,310000,上海市,21,上海市,310117,松江区,
1906,B0GK1UXMQG,[],阳光职业康复援助中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13564196.13,3616909.918,090000,310000,上海市,21,上海市,310115,浦东新区,
1907,B0FFKR756S,[],上海海奉护理站,体育休闲服务;度假疗养场所;疗养院,海光路399,13532926.26,3614885.544,080402,310000,上海市,21,上海市,310120,奉贤区,
1908,B0FFFA003A,[],堡镇四滧村中心卫生室,医疗保健服务;诊所;诊所,四滧村滧村1340,13542791.06,3701295.642,090300,310000,上海市,21,上海市,310151,崇明区,
1909,B001570W1S,[],浦东新区曹路镇永乐村卫生室,医疗保健服务;诊所;诊所,永乐村海家宅10,13541044.57,3668099.515,090300,310000,上海市,21,上海市,310115,浦东新区,
1910,B0FFF096QP,[],上海市浦东新区泥城镇深港卫生所,医疗保健服务;诊所;诊所,大芦线南路与横港中心路交叉口南50米,13564021.47,3621182.562,090300,310000,上海市,21,上海市,310115,浦东新区,
1911,B0G0UAN2Z5,[],继昌堂,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13493678.57,3688758.133,090000,310000,上海市,21,上海市,310114,嘉定区,
1912,B00156ZGWP,[],卫生室,医疗保健服务;诊所;诊所,上川路与群兴路交叉口南50米,13545513.71,3669655.091,090300,310000,上海市,21,上海市,310115,浦东新区,
1913,B0FFLG79EA,[],社区健康教育咨询点,医疗保健服务;医疗保健服务场所;医疗保健服务场所,群兴路,13545511.15,3669663.688,090000,310000,上海市,21,上海市,310115,浦东新区,
1914,B0FFINMVZ3,[],浦东新区犬类免疫曹路镇接种点,医疗保健服务;疾病预防机构;疾病预防,上川路2289号附近,13545164.73,3669623.178,090500,310000,上海市,21,上海市,310115,浦东新区,
1915,B0FFJWWE1Z,[],曹路社区卫生服务中心金晓服务站,医疗保健服务;综合医院;卫生院,海容路与金晓路交叉口东南100米,13544933.74,3669029.086,090102,310000,上海市,21,上海市,310115,浦东新区,
1916,B0GUKACPKK,[],曹路社区卫生服务中心金晓社区卫生服务站,医疗保健服务;综合医院;卫生院,海容路与金晓路交叉口东南100米,13544932.51,3669034.687,090102,310000,上海市,21,上海市,310115,浦东新区,
1917,B00156GEUD,[],奉贤区四团镇横桥村卫生室,医疗保健服务;诊所;诊所,中泐运河北路与横桥村路交叉口东北50米,13555461.67,3623373.29,090300,310000,上海市,21,上海市,310120,奉贤区,
1918,B0FFK7FIB6,[],爱心献血车(上海市人民英雄纪念塔),医疗保健服务;医疗保健服务场所;医疗保健服务场所,中山东一路500号黄浦公园,13524353.1,3664268.921,090000,310000,上海市,21,上海市,310101,黄浦区,
1919,B0FFIVPX0W,B00156NWBJ,启研医疗,医疗保健服务;医疗保健服务场所;医疗保健服务场所,圆明园路88号益丰外滩源3层,13524079.15,3664016.203,090000,310000,上海市,21,上海市,310101,黄浦区,
1920,B0FFJOB6UQ,[],广誉远国医馆(罗斯福店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,中山东一路27号,13524197.37,3663996.804,090000,310000,上海市,21,上海市,310101,黄浦区,
1921,B00156O3F3,[],上海济民中医门诊部,医疗保健服务;诊所;诊所,四川中路328-330号,13524002.22,3663676.39,090300,310000,上海市,21,上海市,310101,黄浦区,
1922,B0FFLCS431,B001557RV8,上海芮雅医疗美容,医疗保健服务;医疗保健服务场所;医疗保健服务场所,宁波路1号申华金融大厦8楼,13523825.34,3663889.521,090000,310000,上海市,21,上海市,310101,黄浦区,
1923,B0GR3KHTS2,[],助听器服务中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,四川中路549号附近,13523815.99,3664104.087,090000,310000,上海市,21,上海市,310101,黄浦区,
1924,B0FFLFJQL7,[],久耕社区家庭医生诊所,医疗保健服务;诊所;诊所,塘沽路29号,13524647.88,3664855.361,090300,310000,上海市,21,上海市,310109,虹口区,
1925,B0FFJFIVBA,[],大名社区家庭医生诊所,医疗保健服务;医疗保健服务场所;医疗保健服务场所,塘沽路29号,13524648.88,3664854.319,090000,310000,上海市,21,上海市,310109,虹口区,
1926,B0FFM79VZ9,[],FAROMED Medizintechnik,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13524000.44,3663681.858,090000,310000,上海市,21,上海市,310101,黄浦区,
1927,B0FFLFJXQN,[],卫生室,医疗保健服务;诊所;诊所,听潮南路,13552096.81,3635823.915,090300,310000,上海市,21,上海市,310115,浦东新区,
1928,B0FFK6VE1A,[],西镇老年人日间照料中心,体育休闲服务;度假疗养场所;疗养院,[],13530833.46,3664143.278,080402,310000,上海市,21,上海市,310115,浦东新区,
1929,B0G0VAKTU8,[],近博中医诊所,医疗保健服务;诊所;诊所,[],13524321.82,3667280.973,090300,310000,上海市,21,上海市,310109,虹口区,
1930,B0FFI7YEVS,[],温悦满廷月子会所,医疗保健服务;医疗保健服务场所;医疗保健服务场所,欧阳路57号3层,13524175.66,3667229.661,090000,310000,上海市,21,上海市,310109,虹口区,
1931,B0FFJAAHF6,[],颈医卫(虹口店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,四平路311号317铺恒城花苑底商,13524324.05,3667286.443,090000,310000,上海市,21,上海市,310109,虹口区,
1932,B0FFKX15CK,[],小动物外科骨科手术中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,海拉尔路186号,13524836.56,3666251.654,090000,310000,上海市,21,上海市,310109,虹口区,
1933,B0FFH9H4WF,[],祝桥镇金星卫生所,医疗保健服务;诊所;诊所,川南奉公路与金亭公路交叉口东150米,13555503.64,3647395.219,090300,310000,上海市,21,上海市,310115,浦东新区,
1934,B00157HM66,[],金星村卫生室,医疗保健服务;诊所;诊所,金亭路1067号,13555493.06,3647409.262,090300,310000,上海市,21,上海市,310115,浦东新区,
1935,B0FFHOAFJ3,[],溧阳社区卫生服务站,医疗保健服务;综合医院;卫生院,宝安支路68号附近,13524044.41,3667109.327,090102,310000,上海市,21,上海市,310109,虹口区,
1936,B0FFJKT83F,[],耳康采耳(物华路店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,物华路260号,13524458.41,3666831.547,090000,310000,上海市,21,上海市,310109,虹口区,
1937,B0FFHSFIK0,[],溧阳社区家庭医生诊所,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,宝安支路66号,13524045.19,3667109.327,090601|090300,310000,上海市,21,上海市,310109,虹口区,
1938,B0GK6MP2O9,[],311耳康沐足SPA,医疗保健服务;医疗保健服务场所;医疗保健服务场所,四平路301号附近,13524293.55,3667196.192,090000,310000,上海市,21,上海市,310109,虹口区,
1939,B0GR1GUSZ3,[],康尧中医诊所·小儿推拿,医疗保健服务;诊所;诊所,邢家桥北路61号(海伦路地铁站7号口),13523988.98,3666638.55,090300,310000,上海市,21,上海市,310109,虹口区,
1940,B00156O1BY,[],康尧中医诊所,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,邢家桥北路61号,13523996.21,3666632.95,090300|090200,310000,上海市,21,上海市,310109,虹口区,
1941,B0FFFYH6N7,[],多伦社区家庭医生诊所,医疗保健服务;诊所;诊所,溧阳路1084弄28号(虹叶养老院旁边),13523840.03,3666788.832,090300,310000,上海市,21,上海市,310109,虹口区,
1942,B0GKHMZ8A1,[],弘经乐中医诊所有限公司,医疗保健服务;诊所;诊所,物华路188号-190号,13524597.23,3666721.765,090300,310000,上海市,21,上海市,310109,虹口区,
1943,B001542751,[],上海虹海口腔门诊部,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,海伦路322号,13524377.37,3666268.974,090202|090300,310000,上海市,21,上海市,310109,虹口区,
1944,B0GK750ZJX,[],311·耳康,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13524294.99,3667214.815,090000,310000,上海市,21,上海市,310109,虹口区,
1945,B0FFGJBPP7,[],虹海口腔,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,海伦路322号,13524396.29,3666263.504,090202|090300,310000,上海市,21,上海市,310109,虹口区,
1946,B0FFJXS72O,[],郑远元专业修脚房(欧阳路店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,欧阳路76号,13524102.75,3667279.15,090000,310000,上海市,21,上海市,310109,虹口区,
1947,B0FFLHFA3K,[],水韵江南养生馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,天宝路78号(靠近临平北路路口),13524861.94,3666758.099,090000,310000,上海市,21,上海市,310109,虹口区,
1948,B0FFKCWQ20,[],鼎植舒客口腔海伦中心门诊部,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13524193.47,3666476.159,090000,310000,上海市,21,上海市,310109,虹口区,
1949,B0G0CCX96E,[],药十房,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13555240.59,3647344.771,090000,310000,上海市,21,上海市,310115,浦东新区,
1950,B0FFLER1CF,[],莘庄社区卫生服务中心西环社区卫生服务站,医疗保健服务;综合医院;卫生院,西环路与闵松公路交叉路口往南约100米(西湖苑),13510184.14,3647443.458,090102,310000,上海市,21,上海市,310112,闵行区,
1951,B0FFGLEE2C,[],平安社区卫生服务中心邵厂分中心,医疗保健服务;综合医院;卫生院,四团镇青年路3号,13554220.23,3620655.018,090102,310000,上海市,21,上海市,310120,奉贤区,
1952,B0GU51XO2E,[],慈孝堂磁灸健康馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,青年路11号附近,13554113.92,3620677.852,090000,310000,上海市,21,上海市,310120,奉贤区,
1953,B0FFIJ56RB,[],平安社区卫生服务中心邵厂分中心门诊服务站,医疗保健服务;综合医院;卫生院,青年路4号附近,13554178.38,3620637.373,090102,310000,上海市,21,上海市,310120,奉贤区,
1954,B0HACPV2UV,[],灰指甲,医疗保健服务;医疗保健服务场所;医疗保健服务场所,大治路与嘉戬支路交叉路口东侧,13502770.03,3681646.53,090000,310000,上海市,21,上海市,310114,嘉定区,
1955,B0HBMBJ90D,[],馨悦产后康复中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,金豫路885号,13538829.2,3664369.958,090000,310000,上海市,21,上海市,310115,浦东新区,
1956,B0HACHV6JP,[],杨新苑社区卫生服务站,医疗保健服务;诊所;诊所,中科路2660弄附近,13540561.67,3657432.655,090300,310000,上海市,21,上海市,310115,浦东新区,
1957,B0FFM6V8B4,[],专治灰指甲,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13540806.35,3658270.063,090000,310000,上海市,21,上海市,310115,浦东新区,
1958,B0FFF9XDQF,[],上海市浦东新区孙桥社区卫生服务中心川杨新苑卫生服务站,医疗保健服务;综合医院;卫生院,中科路2652号,13540568.9,3657436.689,090102,310000,上海市,21,上海市,310115,浦东新区,
1959,B00156ZZO4,[],康馨养老院,体育休闲服务;度假疗养场所;疗养院,义化路与强义路交叉口西北100米,13527937.59,3711603.062,080402,310000,上海市,21,上海市,310151,崇明区,
1960,B00156ZGCU,[],永丰村卫生室,医疗保健服务;诊所;诊所,永丰村396-2,13479704.75,3639696.229,090300,310000,上海市,21,上海市,310117,松江区,
1961,B00156ZGJ7,[],建设镇白钥村(旭升)卫生室,医疗保健服务;诊所;诊所,镇中路南50米,13519162.72,3718605.032,090300,310000,上海市,21,上海市,310151,崇明区,
1962,B00155QOLH,[],乐慧养老院,体育休闲服务;度假疗养场所;疗养院,邬桥安邬路188号,13513924.14,3627856.644,080402,310000,上海市,21,上海市,310120,奉贤区,
1963,B0FFM9PI3L,B00156TKW7,上海养斋中医诊所,医疗保健服务;诊所;诊所,栖山路129号5楼518室(东杨房产大楼),13530257.49,3664391.441,090300,310000,上海市,21,上海市,310115,浦东新区,
1964,B00155QOBB,[],长远养老院,体育休闲服务;度假疗养场所;疗养院,庄行镇邬桥社区安东路58号,13514668.08,3627405.146,080402,310000,上海市,21,上海市,310120,奉贤区,
1965,B001570WEZ,[],巨门社区卫生服务站,医疗保健服务;诊所;诊所,外冈镇巨门村424号,13486305.77,3679767.426,090300,310000,上海市,21,上海市,310114,嘉定区,
1966,B0FFIWI9Q9,[],契默契男性保健品,医疗保健服务;医疗保健服务场所;医疗保健服务场所,顾唐路附近,13543446.73,3662121.44,090000,310000,上海市,21,上海市,310115,浦东新区,
1967,B0FFGDLFNT,[],宝山区老年护理院,体育休闲服务;度假疗养场所;疗养院,共和新路5425号,13518963.68,3675587.182,080402,310000,上海市,21,上海市,310113,宝山区,
1968,B0H6YK6R88,[],奉城镇久茂村卫生室,医疗保健服务;诊所;诊所,老排路,13543058.01,3618575.55,090300,310000,上海市,21,上海市,310120,奉贤区,
1969,B00156ZGLH,[],浦东新区重度残疾人寄养院,体育休闲服务;度假疗养场所;疗养院,东亭路与新建路交叉口西南50米,13553418.73,3655433.908,080402,310000,上海市,21,上海市,310115,浦东新区,
1970,B0FFGWJ2TI,B0FFGWD2M9,上海建桥学院医务室,医疗保健服务;诊所;诊所,沪城环路1111号,13569064.24,3618375.263,090300,310000,上海市,21,上海市,310115,浦东新区,
1971,B00156YLP9,B00153F816,爱康国宾健康体检,医疗保健服务;医疗保健服务场所;医疗保健服务场所,商城路1900号金桃大厦1-2层(源深体育场北面),13529533.8,3663661.938,090000,310000,上海市,21,上海市,310115,浦东新区,
1972,B0GRDSFT6O,B00156TKW7,上海琉璃光中医诊部,医疗保健服务;诊所;诊所,栖山路129号东杨房产大楼,13530254.48,3664389.358,090300,310000,上海市,21,上海市,310115,浦东新区,
1973,B0FFM5S9G4,[],上海童国伟中医骨伤科诊所,医疗保健服务;诊所;诊所,浦东大道1453号,13529436.06,3664392.352,090300,310000,上海市,21,上海市,310115,浦东新区,
1974,B00156NVAF,[],上海海威门诊部,医疗保健服务;诊所;诊所,浦东大道1537号东一层,13529614.95,3664447.428,090300,310000,上海市,21,上海市,310115,浦东新区,
1975,B0FFIE4G34,[],云民堂,医疗保健服务;医疗保健服务场所;医疗保健服务场所,巨野路与栖山路交叉口东50米,13530274.63,3664343.006,090000,310000,上海市,21,上海市,310115,浦东新区,
1976,B0FFHJO00E,[],上海杨明飞中医内科诊所,医疗保健服务;诊所;诊所,浦东大道1700弄26号102室,13530310.37,3664673.332,090300,310000,上海市,21,上海市,310115,浦东新区,
1977,B0HBOXN9LJ,[],珍奥(浦东大道店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,浦东大道1702-1号附近,13530221.64,3664656.666,090000,310000,上海市,21,上海市,310115,浦东新区,
1978,B0FFKUND1K,[],上海云朵儿科门诊部,医疗保健服务;诊所;诊所,苗圃路63号3楼301室,13530361.57,3664611.355,090300,310000,上海市,21,上海市,310115,浦东新区,
1979,B0FFF2J31Z,[],第二军医大学附属浦东新区公利医院,医疗保健服务;综合医院;综合医院,苗圃路219号上海市浦东新区公利医院内,13530376.71,3664127.654,090100,310000,上海市,21,上海市,310115,浦东新区,
1980,B0G23ZD454,[],洋泾社区卫生服务中心巨野社区卫生服务站,医疗保健服务;诊所;诊所,巨野路17号附近,13530119.23,3664552.893,090300,310000,上海市,21,上海市,310115,浦东新区,
1981,B0FFKV2OIV,[],上海云朵儿科,医疗保健服务;医疗保健服务场所;医疗保健服务场所,苗圃路63号附近,13530347.88,3664609.402,090000,310000,上海市,21,上海市,310115,浦东新区,
1982,B0FFK0859L,B0FFJ4NGC4,Dr.Bravura贝瑞博士(滨江光合新座店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,浦东大道1559号滨江光合新座2层A2-16号单元,13529626.97,3664601.98,090000,310000,上海市,21,上海市,310115,浦东新区,
1983,B0FFIQ5IRO,B00153F816,上海口腔医院,医疗保健服务;医疗保健服务场所;医疗保健服务场所,商城路1900号金桃大厦5层,13529525.45,3663644.622,090000,310000,上海市,21,上海市,310115,浦东新区,
1984,B0FFFC9J6G,B00153F816,中康体检(陆家嘴店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,商城路1900号金桃大厦,13529527.79,3663652.174,090000,310000,上海市,21,上海市,310115,浦东新区,
1985,B0G2K1X1OL,[],上海爱康国宾蓝十字门诊部,医疗保健服务;诊所;诊所,商城路1900号金桃大厦1-2层,13529500.07,3663650.481,090300,310000,上海市,21,上海市,310115,浦东新区,
1986,B0FFH18AW7,[],上海市浦东新区洋泾社区卫生服务中心海院社区卫生服务站,医疗保健服务;诊所;诊所,浦东大道1460弄1-60号边门(海院小区),13529343.89,3664249.13,090300,310000,上海市,21,上海市,310115,浦东新区,
1987,B0FFGODWBV,B00153F816,体检360卡陆家嘴分院三,医疗保健服务;医疗保健服务场所;医疗保健服务场所,商城路1900号金桃大厦1-2层,13529526.34,3663648.528,090000,310000,上海市,21,上海市,310115,浦东新区,
1988,B0FFG9UECD,[],上海普陀区桃浦镇第一养老院,体育休闲服务;度假疗养场所;疗养院,真南路822弄432号,13512570.27,3668938.561,080402,310000,上海市,21,上海市,310107,普陀区,
1989,B00156DE3S,[],龙脉养生会所,医疗保健服务;医疗保健服务场所;医疗保健服务场所,陈家镇陈彷公路187号,13559235.18,3697856.767,090000,310000,上海市,21,上海市,310151,崇明区,
1990,B0FFGTF4LG,[],陈南村卫生室,医疗保健服务;诊所;诊所,裕陈路与陈南北路交叉口东北150米,13559050.39,3697562.622,090300,310000,上海市,21,上海市,310151,崇明区,
1991,B0FFILERJ7,[],亲和源·迎丰老年公寓,体育休闲服务;度假疗养场所;疗养院,康桥镇川周公路火箭村628号,13535605.39,3650177.895,080402,310000,上海市,21,上海市,310115,浦东新区,
1992,B0FFLC9Z1B,[],卫夷护理站,医疗保健服务;医疗保健服务场所;医疗保健服务场所,恒顺路与恒康路交叉路口往北约100米(恒顺馨苑),13507542.86,3614392.761,090000,310000,上海市,21,上海市,310116,金山区,
1993,B00155L2FY,[],上海中医药大学附属第七人民医院,医疗保健服务;综合医院;三级甲等医院,大同路358号,13534021.09,3677371.409,090101,310000,上海市,21,上海市,310115,浦东新区,
1994,B0FFJXQ04E,[],上海市第七人民医院,医疗保健服务;综合医院;三级甲等医院,高桥大同路358号,13534105.25,3677436.319,090101,310000,上海市,21,上海市,310115,浦东新区,
1995,B0FFFE0QWC,[],诚林堂,医疗保健服务;诊所;诊所,张衡路500弄6号楼104-105号(近曙光医院),13535395.44,3656954.571,090300,310000,上海市,21,上海市,310115,浦东新区,
1996,B00155IAUM,[],上海吴寿鑫中医外科诊所,医疗保健服务;诊所;诊所,学前二村31号101室,13534609.97,3677840.643,090300,310000,上海市,21,上海市,310115,浦东新区,
1997,B0HA2KOYZD,[],西街社区卫生服务站,医疗保健服务;诊所;诊所,慈善街69号附近,13534230.26,3677727.373,090300,310000,上海市,21,上海市,310115,浦东新区,
1998,B0HDYZQUYW,[],中家医馆,医疗保健服务;诊所;诊所,高桥镇莱阳路4288弄3号楼7楼,13534042.24,3676816.172,090300,310000,上海市,21,上海市,310115,浦东新区,
1999,B0FFIB5F33,[],门诊部,医疗保健服务;诊所;诊所,同港路208号附近,13533913.67,3677827.738,090300,310000,上海市,21,上海市,310115,浦东新区,
2000,B0H614N6P7,[],上海中医药大学附属第七人民医院-保卫科办公室,医疗保健服务;医疗保健服务场所;医疗保健服务场所,大同路358号4号楼1楼西门,13533984.24,3677490.671,090000,310000,上海市,21,上海市,310115,浦东新区,
2001,B00155I5H1,[],骆记养生园,医疗保健服务;医疗保健服务场所;医疗保健服务场所,春晖路234号,13534837.51,3677030.053,090000,310000,上海市,21,上海市,310115,浦东新区,
2002,B0FFILK55Y,B00151E68A,人力资源部(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F1层C1015,13535800.42,3656929.067,090000,310000,上海市,21,上海市,310115,浦东新区,
2003,B0FFILK56H,B00151E68A,科技处(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F2层C2013,13535821.68,3656968.754,090000,310000,上海市,21,上海市,310115,浦东新区,
2004,B0FFILK57L,B00151E68A,科研药房(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F2层C2032,13535801.87,3656968.885,090000,310000,上海市,21,上海市,310115,浦东新区,
2005,B00155QM6D,[],黄楼社区卫生服务中心,医疗保健服务;综合医院;卫生院,川周路6215号,13544072.68,3653898.862,090102,310000,上海市,21,上海市,310115,浦东新区,
2006,B0H6S4VEST,[],艾健康服务中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,芙蓉路3号附近,13544054.65,3654287.061,090000,310000,上海市,21,上海市,310115,浦东新区,
2007,B001558EIP,B00151E68A,上海中医药大学附属曙光医院发热门诊,医疗保健服务;综合医院;三级甲等医院,张衡路528号,13535613.4,3656922.691,090101,310000,上海市,21,上海市,310115,浦东新区,
2008,B0FFGYBBMF,[],上海中医药大学附属曙光医院2号楼,医疗保健服务;综合医院;三级甲等医院,张衡路528号曙光东院F1,13535905.73,3657083.134,090101,310000,上海市,21,上海市,310115,浦东新区,
2009,B0FFJ2CWFV,[],国家中医药管理局中医肝病重点专科,医疗保健服务;专科医院;传染病医院,毕升路(上海曙光医院),13535872,3656863.875,090211,310000,上海市,21,上海市,310115,浦东新区,
2010,B0FFGL0WAH,[],浦东(张江)人才健康管理服务平台,医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路与科苑路交叉口西南200米,13535416.81,3656925.683,090000,310000,上海市,21,上海市,310115,浦东新区,
2011,B0FFK1OBXD,[],诊室9(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,科苑路1500号附近,13535480.04,3656895.104,090000,310000,上海市,21,上海市,310115,浦东新区,
2012,B0FFILK551,B00151E68A,护士站(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F1层,13535629.99,3656917.486,090000,310000,上海市,21,上海市,310115,浦东新区,
2013,B0FFJYQ9CW,[],诊室5(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,毕升路与科苑路交叉口东150米,13535742.65,3656809.484,090000,310000,上海市,21,上海市,310115,浦东新区,
2014,B0FFILK562,B00151E68A,电测听室(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F2层202,13535657.26,3656908.247,090000,310000,上海市,21,上海市,310115,浦东新区,
2015,B0FFJYQ9CZ,[],诊室7(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,毕升路北50米,13535782.61,3656818.072,090000,310000,上海市,21,上海市,310115,浦东新区,
2016,B0FFILK56J,B00151E68A,行政中心(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F2层C2026C2015C2030,13535774.93,3656900.44,090000,310000,上海市,21,上海市,310115,浦东新区,
2017,B0FFK1OBXC,[],诊室2(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路与科苑路交叉口南150米,13535527.35,3656995.3,090000,310000,上海市,21,上海市,310115,浦东新区,
2018,B0FFK1OBWD,[],诊室6(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路与科苑路交叉口南150米,13535526.91,3656997.642,090000,310000,上海市,21,上海市,310115,浦东新区,
2019,B0FFILK55D,B00151E68A,医务处(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F1层C1030,13535771.25,3656956.523,090000,310000,上海市,21,上海市,310115,浦东新区,
2020,B0FFILK573,B00151E68A,GCP档案室(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F2层C2036,13535806.88,3656971.487,090000,310000,上海市,21,上海市,310115,浦东新区,
2021,B0FFILK55P,B00151E68A,行政中心(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F1层C1032C1028C1011C1013C1018C1012C1002,13535826.58,3656973.179,090000,310000,上海市,21,上海市,310115,浦东新区,
2022,B0FFILK55X,B00151E68A,医学装备部(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F1层C1048,13535800.42,3656910.589,090000,310000,上海市,21,上海市,310115,浦东新区,
2023,B0FFILK56I,B00151E68A,信息中心(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F2层C2020,13535761.57,3656956.263,090000,310000,上海市,21,上海市,310115,浦东新区,
2024,B0FFILK563,B00151E68A,职工之家(上海中医药大学附属曙光医院东院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张衡路528号上海中医药大学附属曙光医院东院F1层C1007,13535792.4,3656939.997,090000,310000,上海市,21,上海市,310115,浦东新区,
2025,B0FFKH85RZ,[],夏阳敬老院,体育休闲服务;度假疗养场所;疗养院,Y184(枫泾村路),13485331.06,3646225.198,080402,310000,上海市,21,上海市,310118,青浦区,
2026,B0G0VULZUM,[],龙湖椿山万树,体育休闲服务;度假疗养场所;疗养院,[],13511718.56,3678953.189,080402,310000,上海市,21,上海市,310113,宝山区,
2027,B0FFHR5DGC,[],上海奥迪康助听器旗舰店,医疗保健服务;医疗保健服务场所;医疗保健服务场所,沙定中路28号朱家角,13476062.6,3646087.128,090000,310000,上海市,21,上海市,310118,青浦区,
2028,B0FFGLM6SN,[],金山区张堰镇甪里村卫生室,医疗保健服务;诊所;诊所,松旧路与松金公路交叉口东100米,13502965.18,3604424.717,090300,310000,上海市,21,上海市,310116,金山区,
2029,B0FFIM85BL,[],鸿泰乐尔之家(新浦江店),体育休闲服务;度假疗养场所;疗养院,浦锦路1246号(陈行公路口),13524637.86,3644692.858,080402,310000,上海市,21,上海市,310112,闵行区,
2030,B0GKH505RN,[],鸿泰养老,体育休闲服务;度假疗养场所;疗养院,浦锦路1246号,13524606.24,3644699.877,080402,310000,上海市,21,上海市,310112,闵行区,
2031,B0FFMEFB4W,[],上海海江医院-皮肤科,医疗保健服务;综合医院;综合医院,丰镇路788号上海海江医院1号楼2层,13521963.96,3672380.656,090100,310000,上海市,21,上海市,310109,虹口区,
2032,B0G33UY4ZI,[],全程护理站,医疗保健服务;医疗保健服务场所;医疗保健服务场所,丰镇路62号,13522610.62,3672370.755,090000,310000,上海市,21,上海市,310109,虹口区,
2033,B0FFGZW7RE,[],珍奥健康体验馆(奎照路),医疗保健服务;医疗保健服务场所;医疗保健服务场所,奎照路877号,13521595.16,3671783.565,090000,310000,上海市,21,上海市,310109,虹口区,
