id,parent,name,type,address,location,typecode,pcode,pname,citycode,cityname,adcode,adname,tel
B0FFGDYHLW,[],兰布拉景观公园,风景名胜;公园广场;公园,兰博路2903东北方向40米,"121.646106,30.905633",110101,310000,上海市,021,上海市,310120,奉贤区,
B0G23OGUT8,[],水库村湿地公园,风景名胜;公园广场;公园,长堰路与张家宅桥交叉路口往东南约150米,"121.390603,30.824484",110101,310000,上海市,021,上海市,310116,金山区,
B00156GQJ5,[],新桥镇文化休闲广场,风景名胜;公园广场;城市广场,新桥镇新南街350-93号,"121.314446,31.062764",110105,310000,上海市,021,上海市,310117,松江区,
B0015583JC,[],新桥公园,风景名胜;公园广场;公园,新桥镇新站路478弄3号,"121.313288,31.059736",110101,310000,上海市,021,上海市,310117,松江区,
B00155G3A7,[],王楼村文化活动中心,商务住宅;住宅区;社区中心|科教文化服务;文化宫;文化宫,下沙镇,"121.617647,31.068289",120304|140800,310000,上海市,021,上海市,310115,浦东新区,
B0FFLDC9XT,B001571FLI,团新村社区文化活动服务中心,商务住宅;住宅区;社区中心,团新村严楼188,"121.753172,31.015132",120304,310000,上海市,021,上海市,310115,浦东新区,
B0FFL94O0X,[],团结村村民公园,风景名胜;公园广场;公园,港东公路787附近,"121.423508,31.671836",110101,310000,上海市,021,上海市,310151,崇明区,
B0FFL9BQNN,[],珍珠城广场,风景名胜;公园广场;城市广场,程家桥街道虹梅路3725号,"121.384541,31.191342",110105,310000,上海市,021,上海市,310105,长宁区,
B0FFH83Q26,[],市民文化广场,风景名胜;公园广场;城市广场,虹中路557号附近,"121.377737,31.187836",110105,310000,上海市,021,上海市,310112,闵行区,
B0FFFT4S8U,[],方家哈社区服务站,商务住宅;住宅区;社区中心,新工路81弄88号,"121.078518,30.934377",120304,310000,上海市,021,上海市,310117,松江区,
B0FFH07G8K,[],星火二居委老年活动室,商务住宅;住宅区;社区中心,海滨新二村75,"121.567820,30.862512",120304,310000,上海市,021,上海市,310120,奉贤区,
B0FFFF0QNL,[],槎浦公园,风景名胜;公园广场;公园,金迈路303,"121.330553,31.287232",110101,310000,上海市,021,上海市,310107,普陀区,
B0FFF2T0JN,[],南翔镇银翔湖公园,风景名胜;公园广场;公园,南翔镇槎溪路,"121.327122,31.282192",110101,310000,上海市,021,上海市,310114,嘉定区,
B00156R4H0,B0FFH224M0,码头历史文化馆,科教文化服务;文化宫;文化宫,外马路601号老码头沃弗3号库1层,"121.507282,31.217646",140800,310000,上海市,021,上海市,310101,黄浦区,
B00156R4GU,[],天主教上海教区南翔露德圣母堂,风景名胜;风景名胜;教堂,南翔镇真南路真南路5215号,"121.303805,31.299577",110206,310000,上海市,021,上海市,310114,嘉定区,
B0FFGIPFBK,[],长寿禅寺,风景名胜;风景名胜;寺庙道观,浦锦南路1583号,"121.50186,31.054142",110205,310000,上海市,021,上海市,310112,闵行区,
B0FFGQIYEZ,[],月浦镇月狮村文化活动中心,科教文化服务;文化宫;文化宫,月浦镇月狮村金家宅42号,"121.393732,31.440591",140800,310000,上海市,021,上海市,310113,宝山区,
B00155LBTW,[],馨园,风景名胜;公园广场;公园,莘庄镇,"121.371836,31.111178",110101,310000,上海市,021,上海市,310112,闵行区,
B00156R4X8,[],法制宣传主题公园,风景名胜;公园广场;公园,莘谭路与莘西路交叉口北侧,"121.371404,31.108466",110101,310000,上海市,021,上海市,310112,闵行区,
B0FFHRZ9UF,[],长宁社区精神文化中心,商务住宅;住宅区;社区中心,延安西路1731号天山公园内上海艺术品博物馆附近,"121.414619,31.210903",120304,310000,上海市,021,上海市,310105,长宁区,
B0FFHUFGPO,[],广富林郊野公园,风景名胜;公园广场;公园,辰塔路3488号,"121.183497,31.060956",110101,310000,上海市,021,上海市,310117,松江区,
B0FFG95WSH,[],平湖浜天主堂,风景名胜;风景名胜;教堂,盐仓三村431号,"121.229181,30.973702",110206,310000,上海市,021,上海市,310117,松江区,
B0HBMCM68I,B00156CM96,安亭北站站前广场,风景名胜;公园广场;城市广场,[],"121.158375,31.313957",110105,310000,上海市,021,上海市,310114,嘉定区,
B00155KP9X,[],田园,风景名胜;公园广场;公园,梅州路445号,"121.395276,31.087173",110101,310000,上海市,021,上海市,310112,闵行区,
B00156GTAS,[],亭林公园,风景名胜;公园广场;公园,亭林镇华亭路77号,"121.312516,30.881986",110101,310000,上海市,021,上海市,310116,金山区,
B0FFG7LXSM,[],马桥古文化遗址公园,风景名胜;公园广场;公园,北松公路888号,"121.391422,31.034183",110101,310000,上海市,021,上海市,310112,闵行区,
B0FFGQ415O,B0FFHXMUQ9,兰郡名苑社区服务中心,商务住宅;住宅区;社区中心,外冈镇百安公路2999弄3011号,"121.173318,31.354853",120304,310000,上海市,021,上海市,310114,嘉定区,
B0GRAR4URT,[],庄行镇农艺(郊野)公园,风景名胜;公园广场;公园,西闸公路,"121.412703,30.980411",110101,310000,上海市,021,上海市,310120,奉贤区,
B00155G1EB,[],世纪林,风景名胜;公园广场;公园,虹梅路1035附近,"121.404485,31.15988",110101,310000,上海市,021,上海市,310104,徐汇区,
B0FFK9AK0W,[],静安中环公园,风景名胜;公园广场;公园,中环路与共和新路交叉口北50米,"121.449994,31.292885",110101,310000,上海市,021,上海市,310106,静安区,
B00155L2D3,[],桃浦公园,风景名胜;公园广场;公园,桃浦西路1018号,"121.392054,31.280671",110101,310000,上海市,021,上海市,310107,普陀区,
B0HGG5W1IN,[],彩丘园绿地,风景名胜;公园广场;公园,古浪路桃浦西路东南角,"121.393299,31.282189",110101,310000,上海市,021,上海市,310107,普陀区,
B0HGNBJU2M,[],陈春路口袋公园,风景名胜;公园广场;公园,陈春路与新镇街交叉路口往东约150米,"121.315240,31.068296",110101,310000,上海市,021,上海市,310117,松江区,
B00156ZM66,[],邓二村文化活动中心,科教文化服务;文化宫;文化宫,邓镇二村北朱家宅603号,"121.762168,31.141443",140800,310000,上海市,021,上海市,310115,浦东新区,
B0H6KDB4G2,[],合庆郊野公园,风景名胜;公园广场;公园,锦绣东路,"121.715912,31.262275",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFHCPH9W,[],景天阁多肉植物大棚,风景名胜;公园广场;植物园,龚路公路1412号靠近东川公路,"121.706771,31.262677",110103,310000,上海市,021,上海市,310115,浦东新区,
B0FFFXN8ME,[],小东门街道社区生活服务中心,政府机构及社会团体;政府机关;乡镇级政府及事业单位|商务住宅;住宅区;社区中心,大夫坊91号,"121.496515,31.220445",130105|120304,310000,上海市,021,上海市,310101,黄浦区,
B0FFLGUK4B,[],花木街道由由社区文化中心,商务住宅;住宅区;社区中心,严民路286号,"121.530902,31.188214",120304,310000,上海市,021,上海市,310115,浦东新区,
B0FFGTF2P8,[],双津村村民公园,风景名胜;公园广场;公园,协津公路与陈海公路交叉口东100米,"121.390505,31.668199",110101,310000,上海市,021,上海市,310151,崇明区,
B0FFFFK9C6,B00156CLWX,东滩湿地公园-耐盐植物园,风景名胜;公园广场;植物园,东滩东旺路风车处东滩湿地公园雨水收集区内,"121.957185,31.521318",110103,310000,上海市,021,上海市,310151,崇明区,
B00155QDHZ,[],江宁路街道社区生活服务中心,政府机构及社会团体;政府机关;乡镇级政府及事业单位|商务住宅;住宅区;社区中心,昌平路410号,"121.447372,31.236487",130105|120304,310000,上海市,021,上海市,310106,静安区,
B0FFHCRZEC,[],阿王葡萄主题公园,风景名胜;公园广场;公园,马陆镇立业路塔新路路口往北30米,"121.288981,31.397169",110101,310000,上海市,021,上海市,310114,嘉定区,
B0FFHP5L7Q,[],四墩村村民文化活动服务中心,商务住宅;住宅区;社区中心|科教文化服务;文化宫;文化宫,四墩村922-1号附近,"121.777597,31.014501",120304|140800,310000,上海市,021,上海市,310115,浦东新区,
B0FFHJIOVX,[],航头文化中心(CMCC),科教文化服务;文化宫;文化宫,航头镇航兴路42号,"121.596795,31.023638",140800,310000,上海市,021,上海市,310115,浦东新区,
B0FFHLEJ5E,[],枫林路街道社区事务受理服务中心,商务住宅;住宅区;社区中心|政府机构及社会团体;政府机关;乡镇级政府及事业单位,小木桥路680号,"121.462983,31.189612",120304|130105,310000,上海市,021,上海市,310104,徐汇区,
B001513FD1,B0FFGFJD45,万寿社区服务中心,商务住宅;住宅区;社区中心,青赵公路164号,"121.108989,31.156050",120304,310000,上海市,021,上海市,310118,青浦区,
B00155L1H1,[],九亭镇亭南社区文化活动中心,科教文化服务;文化宫;文化宫,莘松路128号,"121.346825,31.099292",140800,310000,上海市,021,上海市,310117,松江区,
B0FFFRVMP3,[],网船会天主堂,风景名胜;风景名胜;教堂,百富路与百秀路交叉口东100米,"121.493098,30.914407",110206,310000,上海市,021,上海市,310120,奉贤区,
B0FFIXRV8I,[],市民公园,风景名胜;公园广场;公园,百兴路南100米,"121.486572,30.913526",110101,310000,上海市,021,上海市,310120,奉贤区,
B001556ZD2,[],古藤园,风景名胜;公园广场;公园,临沧路148号(东川路江川路间),"121.38699,31.002961",110101,310000,上海市,021,上海市,310112,闵行区,
B0FFLG10Q9,[],江佳居委综合文化活动室,商务住宅;住宅区;社区中心,[],"121.344286,31.256467",120304,310000,上海市,021,上海市,310114,嘉定区,
B00150A69F,[],庆云寺,风景名胜;风景名胜;寺庙道观,合庆镇龙东大道6907号,"121.715428,31.242772",110205,310000,上海市,021,上海市,310115,浦东新区,
B0FFKE84ZP,[],花海广场,风景名胜;公园广场;城市广场,沈海高速,"121.211319,31.371226",110105,310000,上海市,021,上海市,310114,嘉定区,
B001571LUY,[],安亭镇社区文化活动中心(民丰路),科教文化服务;文化宫;文化宫,安亭镇墨玉路621号,"121.1639,31.305029",140800,310000,上海市,021,上海市,310114,嘉定区,
B0FFHL35XC,[],海湾旅游区社区文化活动中心,商务住宅;住宅区;社区中心,海湾旅游区奉炮公路141弄49号社区文化活动中心,"121.526249,30.829513",120304,310000,上海市,021,上海市,310120,奉贤区,
B0G0UHMHQX,[],沈杨村村民活动中心,商务住宅;住宅区;社区中心,[],"121.374870,31.331515",120304,310000,上海市,021,上海市,310113,宝山区,
B00156DGUJ,[],耶稣堂,风景名胜;风景名胜;教堂,沿浦公路19临附近,"121.534252,31.010426",110206,310000,上海市,021,上海市,310112,闵行区,
B0FFHFWHN6,[],文化林,风景名胜;公园广场;城市广场,花园港路与苗江路交叉口东北150米,"121.500386,31.202306",110105,310000,上海市,021,上海市,310101,黄浦区,
B00157I2HR,[],醉美茅台城市广场,风景名胜;公园广场;城市广场,望达路与苗江路交叉口北150米,"121.497505,31.20007",110105,310000,上海市,021,上海市,310101,黄浦区,
B0FFM9PW5E,[],海塘公园,风景名胜;公园广场;公园,南海公路,"121.492618,30.835279",110101,310000,上海市,021,上海市,310120,奉贤区,
B0FFFDFYMW,[],松江泖港湿地,风景名胜;公园广场;公园,泖港镇西厍公路9号,"121.125533,30.922936",110101,310000,上海市,021,上海市,310117,松江区,
B00156R4IA,[],环东公园,风景名胜;公园广场;公园,孙桥镇孙新路(环东菜市场南侧),"121.654805,31.183225",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFLF7NNT,[],环东中心花园,风景名胜;公园广场;公园,稻香路6号临附近,"121.653415,31.183906",110101,310000,上海市,021,上海市,310115,浦东新区,
B001556OB7,[],碧云净院,风景名胜;风景名胜;寺庙道观,孙桥镇环东中心村兰亭路(近孙杨路),"121.652427,31.186391",110205,310000,上海市,021,上海市,310115,浦东新区,
B0HBM9MLXO,[],东明社区文化活动中心,商务住宅;住宅区;社区中心,东明路2616号,"121.520204,31.146286",120304,310000,上海市,021,上海市,310115,浦东新区,
B001556NG5,B001570APL,大场社区服务中心,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|商务住宅;住宅区;社区中心|生活服务;生活服务场所;生活服务场所,大场镇场联路139号,"121.410833,31.306438",130106|120304|070000,310000,上海市,021,上海市,310113,宝山区,
B00151FAAA,[],上海市虹口区青少年活动中心(欧阳路),科教文化服务;文化宫;文化宫,欧阳路67号,"121.489938,31.265431",140800,310000,上海市,021,上海市,310109,虹口区,
B0FFF5AYGX,[],虹口少年宫,科教文化服务;文化宫;文化宫,模型运动馆附近,"121.489992,31.265442",140800,310000,上海市,021,上海市,310109,虹口区,
B0FFHO7QG3,[],四川北路街道文化活动中心,科教文化服务;学校;成人教育|科教文化服务;文化宫;文化宫|体育休闲服务;休闲场所;休闲场所,海伦路505号,"121.487269,31.258391",141205|140800|080500,310000,上海市,021,上海市,310109,虹口区,
B0FFKFZB1P,[],琴键春园,风景名胜;公园广场;公园,苗江路200号,"121.496287,31.196823",110101,310000,上海市,021,上海市,310101,黄浦区,
B0FFHFB5EQ,B0FFFGQ0HS,沿江公园,风景名胜;公园广场;公园,浦东世博园A片区世博大道北侧,"121.496014,31.190003",110101,310000,上海市,021,上海市,310115,浦东新区,
B001571MX0,[],长宁区周家桥街道春天花园活动室,科教文化服务;文化宫;文化宫,长宁路1819附近,"121.403775,31.217926",140800,310000,上海市,021,上海市,310105,长宁区,
B00155GB6Y,[],欧阳文化活动街(青少年活动中心分中心),科教文化服务;文化宫;文化宫,欧阳路67号,"121.489729,31.265125",140800,310000,上海市,021,上海市,310109,虹口区,
B0FFLDTJB7,[],邻里中心,商务住宅;住宅区;社区中心,吴中路418号正西方向40米,"121.409384,31.185847",120304,310000,上海市,021,上海市,310112,闵行区,
B00155N738,[],山阳社区文化活动中心,科教文化服务;文化宫;文化宫,体育路53号,"121.370758,30.765304",140800,310000,上海市,021,上海市,310116,金山区,
B0FFLCUWMX,[],金山区文化馆总馆山阳镇分馆,科教文化服务;文化宫;文化宫,体育路,"121.370903,30.765517",140800,310000,上海市,021,上海市,310116,金山区,
B00156O8A1,B00155IRGX,锦华公寓社区服务站,商务住宅;住宅区;社区中心,吴中路405弄9号101室,"121.410729,31.184772",120304,310000,上海市,021,上海市,310112,闵行区,
B00156GRFQ,[],上海七宝文化中心,科教文化服务;文化宫;文化宫,沪松公路450号,"121.343269,31.152475",140800,310000,上海市,021,上海市,310112,闵行区,
B0FFGCEVGH,B00155KAZY,上海西站南广场,风景名胜;公园广场;城市广场,桃浦路22号,"121.40249,31.262315",110105,310000,上海市,021,上海市,310107,普陀区,
B0FFLGB6D5,[],上海市崇明区文化馆横沙乡分馆,科教文化服务;文化宫;文化宫,新环路,"121.841911,31.339353",140800,310000,上海市,021,上海市,310151,崇明区,
B0GD17OH1A,[],古美公园,风景名胜;公园广场;公园,顾戴路,"121.392949,31.141859",110101,310000,上海市,021,上海市,310112,闵行区,
B0FFIH7NW7,[],儿科广场,风景名胜;公园广场;城市广场,万源路379号,"121.395919,31.139322",110105,310000,上海市,021,上海市,310112,闵行区,
B00156ZLQ9,[],枫林广场,风景名胜;公园广场;城市广场,万源路379号,"121.394538,31.140224",110105,310000,上海市,021,上海市,310112,闵行区,
B0FFI1ANZA,[],古美爵士文化广场,风景名胜;公园广场;城市广场,顾戴路路口益丰大药房旁边,"121.38617,31.13895",110105,310000,上海市,021,上海市,310112,闵行区,
B0FFFZXN5L,[],半岛大都汇,风景名胜;公园广场;城市广场,顾戴路1178号,"121.386098,31.139412",110105,310000,上海市,021,上海市,310112,闵行区,
B0FFLFJQJH,[],鑫水社区活动室,商务住宅;住宅区;社区中心,[],"121.501158,31.152048",120304,310000,上海市,021,上海市,310115,浦东新区,
B0FFJ4292R,[],春申天主堂,风景名胜;风景名胜;教堂,申港路100号,"121.354705,31.069998",110206,310000,上海市,021,上海市,310117,松江区,
B00155L3XR,[],长寿公园,风景名胜;公园广场;公园,长寿路260号,"121.439491,31.24341",110101,310000,上海市,021,上海市,310107,普陀区,
B00155R1B1,[],玉佛禅寺,风景名胜;风景名胜;寺庙道观,安远路170号,"121.445125,31.241445",110205,310000,上海市,021,上海市,310107,普陀区,
B0FFF50VL9,[],城市广场,风景名胜;公园广场;城市广场,陕西北路1789弄,"121.438721,31.245110",110105,310000,上海市,021,上海市,310107,普陀区,
B0G1RZ14NO,[],龙竿寺文殊讲堂,风景名胜;风景名胜;寺庙道观,万达广场5号楼208室(一二八纪念路878弄7号208室),"121.448710,31.324595",110205,310000,上海市,021,上海市,310113,宝山区,
B0FFH8JH1H,[],三林镇联丰文体活动中心,商务住宅;住宅区;社区中心,上南路3521号宝丰生活广场,"121.505247,31.155453",120304,310000,上海市,021,上海市,310115,浦东新区,
B00155PZLJ,[],白沙庙,风景名胜;风景名胜;寺庙道观|地名地址信息;普通地名;村庄级地名,金钱公路东100米,"121.508888,30.943497",110205|190108,310000,上海市,021,上海市,310120,奉贤区,
B00157HQC6,[],金山区青少年活动中心,科教文化服务;文化宫;文化宫,人民路485号,"121.167644,30.901889",140800,310000,上海市,021,上海市,310116,金山区,
B0FFGBBYG5,[],金山区青少年活动中心综合楼,科教文化服务;文化宫;文化宫,朱泾人民路485号附近,"121.167633,30.901911",140800,310000,上海市,021,上海市,310116,金山区,
B0FFGBBZR3,[],金山区青少年活动中心艺术楼,科教文化服务;文化宫;文化宫,朱泾人民路485号附近,"121.167541,30.902033",140800,310000,上海市,021,上海市,310116,金山区,
B0FFGBBKE5,[],金山区青少年活动中心行政楼,科教文化服务;文化宫;文化宫,朱泾人民路485号附近,"121.167386,30.901814",140800,310000,上海市,021,上海市,310116,金山区,
B00156EHUP,[],朱泾社区文化活动中心,科教文化服务;文化宫;文化宫,人民路360号2楼社区活动中心,"121.166592,30.899153",140800,310000,上海市,021,上海市,310116,金山区,
B0FFLG76SN,[],周浦镇周南村文化活动服务中心,商务住宅;住宅区;社区中心,繁荣东路88号,"121.584258,31.105909",120304,310000,上海市,021,上海市,310115,浦东新区,
B00155LDNL,[],梦公园,风景名胜;公园广场;公园,桂林路907号,"121.418013,31.18264",110101,310000,上海市,021,上海市,310104,徐汇区,
B00155EGXQ,[],技贸广场,风景名胜;公园广场;城市广场|商务住宅;楼宇;商务写字楼,中山西路1525号,"121.42395,31.18685",110105|120201,310000,上海市,021,上海市,310104,徐汇区,
B0FFF000SV,B0FFG7BQQP,横沔社区文化活动中心,商务住宅;住宅区;社区中心|科教文化服务;文化宫;文化宫,沔新路人南村592,"121.638408,31.145469",120304|140800,310000,上海市,021,上海市,310115,浦东新区,
B0FFL3RMH9,[],博爱公园,风景名胜;公园广场;公园,虹富路,"121.476601,31.652326",110101,310000,上海市,021,上海市,310151,崇明区,
B0FFHED6VG,B00155PQI5,华漕镇纪西村社区服务中心,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|商务住宅;住宅区;社区中心,华漕镇联友路2291号,"121.264526,31.237662",130106|120304,310000,上海市,021,上海市,310112,闵行区,
B00157HZ44,[],欣欣广场,商务住宅;楼宇;商务写字楼|风景名胜;公园广场;城市广场,老沪太路29,"121.457019,31.268321",120201|110105,310000,上海市,021,上海市,310106,静安区,
B001556UU4,[],洞泾镇社区文化活动中心,科教文化服务;文化宫;文化宫,洞泾镇长兴路466号,"121.270993,31.083002",140800,310000,上海市,021,上海市,310117,松江区,
B0FFF4ZNH2,[],北水湾体育公园,风景名胜;公园广场;公园广场,树屏路,"121.2426,31.402586",110100,310000,上海市,021,上海市,310114,嘉定区,
B00155QAD2,[],陈家山荷花公园,风景名胜;公园广场;公园,柳湖路与胜竹路交汇处西南,"121.245298,31.398172",110101,310000,上海市,021,上海市,310114,嘉定区,
B00155NA4T,[],彭浦镇社区文化活动中心,科教文化服务;文化宫;文化宫,灵石路745号,"121.438914,31.28295",140800,310000,上海市,021,上海市,310106,静安区,
B0GRCOGE21,[],喆啡广场,风景名胜;公园广场;城市广场,沪光路116号附近,"121.418511,31.079986",110105,310000,上海市,021,上海市,310112,闵行区,
B0FFG8UWF8,[],闵行市民文化广场,风景名胜;公园广场;城市广场,龙吴路5558号附近,"121.458974,31.039494",110105,310000,上海市,021,上海市,310112,闵行区,
B0FFG4ZKLF,[],浦东新区青少年活动中心德育活动部,科教文化服务;文化宫;文化宫,德平路764弄32号,"121.564251,31.243129",140800,310000,上海市,021,上海市,310115,浦东新区,
B0FFFNXQU7,[],上海市浦东新区青少年活动中心(第四分部),科教文化服务;文化宫;文化宫,德平路764弄32号,"121.564251,31.243129",140800,310000,上海市,021,上海市,310115,浦东新区,
B00155NDIN,[],仙霞社区文化中心,科教文化服务;文化宫;文化宫,仙霞路579弄38号,"121.388700,31.208651",140800,310000,上海市,021,上海市,310105,长宁区,
B0FFJXONXE,[],沪西文化艺术中心,科教文化服务;文化宫;文化宫,万航渡路19号附近,"121.426657,31.229567",140800,310000,上海市,021,上海市,310107,普陀区,
B00156O8ZZ,[],欧阳社区文化活动中心,科教文化服务;文化宫;文化宫,祥德路505弄之21号右转,"121.493746,31.272248",140800,310000,上海市,021,上海市,310109,虹口区,
B0HALR6GNK,[],东林浜天主堂,风景名胜;风景名胜;教堂,戚埭村4组,"121.204316,30.823126",110206,310000,上海市,021,上海市,310116,金山区,
B0FFFY00PL,[],江湾源,风景名胜;公园广场;公园,万安路与新市南路交叉口东50米,"121.481495,31.30116",110101,310000,上海市,021,上海市,310109,虹口区,
B00155NCN8,[],江湾公园,风景名胜;公园广场;公园,新市北路1509号(近丰镇路),"121.481914,31.30587",110101,310000,上海市,021,上海市,310109,虹口区,
B001576JIT,[],江湾基督教堂,风景名胜;风景名胜;教堂,水电路1717号,"121.476525,31.304808",110206,310000,上海市,021,上海市,310109,虹口区,
B00155L2IR,[],上海三观堂(暂停营业),风景名胜;风景名胜;寺庙道观,万安路359号,"121.483455,31.302242",110205,310000,上海市,021,上海市,310109,虹口区,
B001557IQ1,[],罗泾镇社区文化活动中心,科教文化服务;文化宫;文化宫,罗泾镇陈行街123号,"121.343020,31.478206",140800,310000,上海市,021,上海市,310113,宝山区,
B0FFIAS4YE,B0FFI9AXTS,浦东新区6.1主题园,风景名胜;公园广场;公园|体育休闲服务;体育休闲服务场所;体育休闲服务场所,科农路715号,"121.636375,31.170103",110101|080000,310000,上海市,021,上海市,310115,浦东新区,
B00156G7ZM,[],省殿禅寺,风景名胜;风景名胜;寺庙道观,梅陇镇景洪路2688号,"121.445583,31.085569",110205,310000,上海市,021,上海市,310112,闵行区,
B00155L2H4,[],未来岛公园,风景名胜;公园广场;公园,绥德路378号(近祁连山路绥德路),"121.374897,31.265777",110101,310000,上海市,021,上海市,310107,普陀区,
B0FFKAVUUY,[],浦东新区康桥镇百礼社区中心,商务住宅;住宅区;社区中心,康桥镇秀浦路68号,"121.540763,31.122177",120304,310000,上海市,021,上海市,310115,浦东新区,
B0FFGYZFIH,[],渔沥庙,风景名胜;风景名胜;寺庙道观,友谊路东200米,"121.390789,30.965082",110205,310000,上海市,021,上海市,310120,奉贤区,
B00156ZKI2,[],浦东新区合庆镇庆星村民活动中心,商务住宅;住宅区;社区中心|体育休闲服务;休闲场所;休闲场所,合庆镇凤家码头98号,"121.715703,31.232722",120304|080500,310000,上海市,021,上海市,310115,浦东新区,
B0HA1ZDVSE,[],浜镇天主堂,风景名胜;风景名胜;教堂,镇中路北50米,"121.474418,31.653057",110206,310000,上海市,021,上海市,310151,崇明区,
B0FFH5SL68,[],同济雅筑社区服务站,商务住宅;住宅区;社区中心,方塔北路406号附近,"121.248059,31.012531",120304,310000,上海市,021,上海市,310117,松江区,
B0FFF5DUO3,[],五角场广场,风景名胜;公园广场;城市广场,[],"121.51566,31.299918",110105,310000,上海市,021,上海市,310110,杨浦区,
B00153F28C,[],长宁民俗文化中心(天山西路店),科教文化服务;文化宫;文化宫,北渔路95号,"121.372418,31.216490",140800,310000,上海市,021,上海市,310105,长宁区,
B00155MDEN,B00150B090,百联·新泾社区文化活动中心,科教文化服务;文化宫;文化宫,仙霞西路88号百联西郊购物中心4层(近剑河路),"121.371048,31.208699",140800,310000,上海市,021,上海市,310105,长宁区,
B0FFF2E7HX,[],长宁区非物质文化遗产传承体验中心,科教文化服务;文化宫;文化宫,北渔路95号,"121.372356,31.216472",140800,310000,上海市,021,上海市,310105,长宁区,
B0FFICMFRG,[],宣桥耶稣堂分堂,风景名胜;风景名胜;教堂,宣桥镇红卫港路30号,"121.697779,31.014619",110206,310000,上海市,021,上海市,310115,浦东新区,
B0FFLEXBNM,[],耶酥堂,风景名胜;风景名胜;教堂,红卫港路,"121.697684,31.014758",110206,310000,上海市,021,上海市,310115,浦东新区,
B0FFMCXJY2,[],罗马广场,风景名胜;公园广场;城市广场,文诚路765号正北方向160米,"121.209538,31.033357",110105,310000,上海市,021,上海市,310117,松江区,
B0015081AE,[],莘庄地铁北广场,风景名胜;公园广场;城市广场,水清南路,"121.383665,31.112339",110105,310000,上海市,021,上海市,310112,闵行区,
B00155Q8RP,[],母亲林,风景名胜;公园广场;公园,沪闵路5369号,"121.38047,31.109529",110101,310000,上海市,021,上海市,310112,闵行区,
B0FFFE71XR,[],闵行市民文化广场,风景名胜;公园广场;城市广场,七莘路326号,"121.376160,31.114984",110105,310000,上海市,021,上海市,310112,闵行区,
B0FFGCEPQZ,[],新场天主堂,风景名胜;风景名胜;教堂,新场镇新卫村新北190号,"121.641714,31.035493",110206,310000,上海市,021,上海市,310115,浦东新区,
B0FFGV4RGL,B0FFFVGS43,擅达广场,购物服务;商场;普通商场|风景名胜;公园广场;城市广场,秀浦路886-502号附近,"121.573110,31.126996",060102|110105,310000,上海市,021,上海市,310115,浦东新区,
B00156GNVG,[],练塘镇社区文化活动中心,科教文化服务;文化宫;文化宫,练塘镇文化路85号,"121.041407,31.008987",140800,310000,上海市,021,上海市,310118,青浦区,
B0FFFRPN62,[],上海森大花园,风景名胜;公园广场;公园,镇中路16号,"121.206807,31.155965",110101,310000,上海市,021,上海市,310118,青浦区,
B00156R4M0,[],四团耶稣堂,风景名胜;风景名胜;教堂,四团·西街与镇长路交叉口东50米,"121.719044,30.944066",110206,310000,上海市,021,上海市,310120,奉贤区,
B0FFHUAZ92,[],上海市学校少年宫,科教文化服务;文化宫;文化宫,延安西路601号附近,"121.435698,31.215633",140800,310000,上海市,021,上海市,310105,长宁区,
B00156GJGJ,[],外冈蜡梅园,风景名胜;公园广场;植物园,墨玉北路2700号(近赛车场),"121.14844,31.353912",110103,310000,上海市,021,上海市,310114,嘉定区,
B0FFM9EG5B,[],外冈郊野公园(建设中),风景名胜;公园广场;公园,[],"121.147628,31.357396",110101,310000,上海市,021,上海市,310114,嘉定区,
B00155ICUE,[],上海市杨浦区文化馆,科教文化服务;文化宫;文化宫,中原路188号,"121.532674,31.317707",140800,310000,上海市,021,上海市,310110,杨浦区,
B00156G9Z0,[],沈西村西区社区文化活动服务中心,科教文化服务;文化宫;文化宫,沈梅路122号,"121.576215,31.092390",140800,310000,上海市,021,上海市,310115,浦东新区,
B00156E214,[],庙港文化公园,风景名胜;公园广场;公园,川沙路582号,"121.668783,31.273839",110101,310000,上海市,021,上海市,310115,浦东新区,
B00156ZM8T,[],民春绿地,风景名胜;公园广场;公园,民春路与民雷路交叉口西北100米,"121.666102,31.276049",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFJGYRFM,[],天主教上海教区天主圣三堂,风景名胜;风景名胜;寺庙道观,堡镇彷徨村736号,"121.680391,31.555207",110205,310000,上海市,021,上海市,310151,崇明区,
B0FFF9X1Z2,B0FFHC9R74,前卫生态村-生态岛主题公园,风景名胜;公园广场;公园,竖新镇前卫村前卫生态村内,"121.512795,31.723127",110101,310000,上海市,021,上海市,310151,崇明区,
B0FFG1NMZS,[],生态休闲广场,风景名胜;公园广场;城市广场,竖新镇前卫村前卫生态村内,"121.512866,31.723092",110105,310000,上海市,021,上海市,310151,崇明区,
B0FFFDNKWU,B0FFHC9R74,前卫生态村-铜牛广场,风景名胜;公园广场;城市广场,竖新镇前卫村前卫生态村内,"121.509801,31.718527",110105,310000,上海市,021,上海市,310151,崇明区,
